device_id,discarded_fix_ts,rank_in_burst,reason
LA4,2009-04-29 13:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 17:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 19:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 19:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 20:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-29 21:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 05:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 05:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 06:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 07:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 07:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 15:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 17:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 17:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 18:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 21:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 22:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 22:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 22:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 23:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-04-30 23:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 09:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 10:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 10:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 12:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-14 13:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 17:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 17:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-15 19:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 13:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 15:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 17:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 17:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 17:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-16 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 00:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 05:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 05:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 07:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 09:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 13:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 15:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 19:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-17 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 07:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 09:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 10:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 10:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 11:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 11:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 15:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 17:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 17:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 19:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 22:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 22:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 23:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-18 23:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 00:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 01:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 01:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 02:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 04:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 05:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 07:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 09:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 10:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 12:20:50,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 13:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 14:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 15:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 17:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 17:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 17:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 19:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-19 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 03:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 05:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 11:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-20 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 09:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 10:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 10:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 11:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 11:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 12:04:18,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 13:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 15:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 17:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 17:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 19:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 23:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-22 23:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 00:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 00:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 01:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 01:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 01:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 02:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 02:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 02:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 03:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 03:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 03:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 04:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 04:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 05:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 05:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 07:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 10:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 11:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 11:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 13:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 16:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 17:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 17:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 23:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA4,2009-05-23 23:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
